Fecha,Hora,Categoría,Ubicación,Género,Código Cliente,Cliente Recurrente,Proveedor,Nombre del producto,Marca,Precio unitario,Cantidad_vendida,Ingresos,CompraAlta,Categoría_num,Ubicación_num,Género_num
2024-04-22,00:51:29.572393,Pantalones,Tienda A,No especificado,1068,1,Proveedor D,Jeans Slim,Levis,40,8,320,1,3,1,2
2024-04-22,11:49:01.035258,Accesorios,Tienda C,Masculino,1054,1,Proveedor B,Cinturón,Grant,15,8,120,1,1,3,1
2024-04-22,22:46:32.498124,Camisetas,Tienda B,Masculino,1062,1,Proveedor B,Camiseta Casual,Uniqlo,25,8,200,1,2,2,1
2024-04-23,09:44:03.960990,Zapatos,Tienda C,Masculino,1004,1,Proveedor B,Botas de Invierno,Timberland,80,8,640,1,4,3,1
2024-04-23,20:41:35.423855,Pantalones,Tienda A,No especificado,1025,1,Proveedor A,Pantalón Chino,Dockers,35,8,280,1,3,1,2
2024-04-24,07:39:06.886721,Camisetas,Tienda A,Femenino,1057,1,Proveedor B,Camiseta Casual,Uniqlo,25,8,200,1,2,1,0
2024-04-24,18:36:38.349587,Pantalones,Tienda B,No especificado,1015,1,Proveedor A,Pantalón Deportivo,Adidas,30,8,240,1,3,2,2
2024-04-25,05:34:09.812453,Abrigos,Online,Masculino,1025,1,Proveedor A,Chaqueta Ligera,Ascender,45,8,360,1,0,0,1
2024-04-25,16:31:41.275318,Camisetas,Tienda A,Femenino,1030,1,Proveedor C,Camiseta Básica,Gildan,15,8,120,1,2,1,0
2024-04-26,03:29:12.738184,Accesorios,Tienda B,No especificado,1020,1,Proveedor A,Cinturón,Grant,15,8,120,1,1,2,2
2024-04-26,14:26:44.201050,Zapatos,Tienda B,Masculino,1064,1,Proveedor D,Botas de Invierno,Timberland,80,8,640,1,4,2,1
2024-04-27,01:24:15.663915,Pantalones,Tienda B,Femenino,1097,1,Proveedor B,Pantalón Deportivo,Adidas,30,8,240,1,3,2,0
2024-04-27,12:21:47.126781,Zapatos,Tienda A,Femenino,1042,1,Proveedor A,Zapatos Formales,Park Avenue,70,8,560,1,4,1,0
2024-04-27,23:19:18.589647,Accesorios,Online,No especificado,1082,1,Proveedor D,Cinturón,Grant,15,8,120,1,1,0,2
2024-04-28,10:16:50.052513,Zapatos,Online,Masculino,1072,1,Proveedor A,Zapatillas Deportivas,Ultraboost,50,8,400,1,4,0,1
2024-04-28,21:14:21.515378,Abrigos,Tienda A,Masculino,1042,1,Proveedor C,Chaqueta Ligera,Ascender,45,8,360,1,0,1,1
2024-04-29,08:11:52.978244,Pantalones,Tienda A,Masculino,1041,1,Proveedor B,Pantalón Chino,Dockers,35,8,280,1,3,1,1
2024-04-29,19:09:24.441110,Camisetas,Online,Masculino,1060,1,Proveedor D,Camiseta Casual,Uniqlo,25,8,200,1,2,0,1
2024-04-30,06:06:55.903976,Abrigos,Tienda C,No especificado,1043,1,Proveedor C,Sudadera con Capucha,Club Hoodie,35,8,280,1,0,3,2
2024-04-30,17:04:27.366841,Pantalones,Tienda A,No especificado,1076,1,Proveedor D,Jeans Slim,Slim Fit,40,8,320,1,3,1,2
2024-05-01,04:01:58.829707,Abrigos,Tienda B,Femenino,1057,1,Proveedor C,Chaqueta Ligera,Ascender,45,8,360,1,0,2,0
2024-05-01,14:59:30.292573,Zapatos,Tienda C,Femenino,1085,1,Proveedor A,Zapatos Formales,Park Avenue,70,8,560,1,4,3,0
2024-05-02,01:57:01.755438,Zapatos,Online,Masculino,1086,1,Proveedor D,Zapatos Formales,Park Avenue,70,8,560,1,4,0,1
2024-05-02,12:54:33.218304,Zapatos,Tienda C,Masculino,1011,1,Proveedor B,Botas de Invierno,Timberland,80,8,640,1,4,3,1
2024-05-02,23:52:04.681170,Accesorios,Tienda A,Femenino,1061,1,Proveedor D,Cinturón,Grant,15,8,120,1,1,1,0
2024-05-03,10:49:36.144036,Abrigos,Tienda C,Femenino,1061,1,Proveedor D,Abrigo Largo,Langford Parka,100,8,800,1,0,3,0
2024-05-03,21:47:07.606901,Accesorios,Online,Femenino,1083,1,Proveedor B,Gorra,New Era,10,8,80,1,1,0,0
2024-05-04,08:44:39.069767,Zapatos,Tienda B,Femenino,1066,1,Proveedor B,Zapatos Formales,Park Avenue,70,8,560,1,4,2,0
2024-05-04,19:42:10.532633,Accesorios,Tienda A,Masculino,1056,1,Proveedor C,Cinturón,Grant,15,8,120,1,1,1,1
2024-05-05,06:39:41.995498,Zapatos,Online,Masculino,1061,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,8,400,1,4,0,1
2024-05-05,17:37:13.458364,Zapatos,Tienda C,Masculino,1033,1,Proveedor A,Botas de Invierno,Timberland,80,8,640,1,4,3,1
2024-05-06,04:34:44.921230,Camisetas,Tienda C,Masculino,1019,1,Proveedor D,Camiseta Casual,Uniqlo,25,8,200,1,2,3,1
2024-05-06,15:32:16.384096,Pantalones,Tienda A,Masculino,1052,1,Proveedor A,Pantalón Deportivo,Adidas,30,8,240,1,3,1,1
2024-05-07,02:29:47.846961,Camisetas,Online,Femenino,1086,1,Proveedor D,Camiseta Deportiva,Dri-FIT,20,8,160,1,2,0,0
2024-05-07,13:27:19.309827,Abrigos,Tienda A,Masculino,1007,1,Proveedor A,Abrigo Largo,Langford Parka,100,8,800,1,0,1,1
2024-05-08,00:24:50.772693,Zapatos,Tienda B,Femenino,1071,1,Proveedor A,Botas de Invierno,Timberland,80,8,640,1,4,2,0
2024-05-08,11:22:22.235558,Abrigos,Tienda B,Femenino,1042,1,Proveedor D,Sudadera con Capucha,Club Hoodie,35,8,280,1,0,2,0
2024-05-08,22:19:53.698424,Accesorios,Tienda B,Femenino,1054,1,Proveedor D,Cinturón,Grant,15,8,120,1,1,2,0
2024-05-09,09:17:25.161290,Accesorios,Tienda C,Masculino,1090,1,Proveedor D,Cinturón,Grant,15,8,120,1,1,3,1
2024-05-09,20:14:56.624156,Zapatos,Online,Masculino,1025,1,Proveedor A,Zapatillas Deportivas,Ultraboost,50,8,400,1,4,0,1
2024-05-10,07:12:28.087021,Zapatos,Tienda A,No especificado,1055,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,8,400,1,4,1,2
2024-05-10,18:09:59.549887,Abrigos,Tienda C,No especificado,1005,1,Proveedor D,Chaqueta Ligera,Ascender,45,8,360,1,0,3,2
2024-05-11,05:07:31.012753,Pantalones,Online,No especificado,1005,1,Proveedor D,Jeans Slim,Slim Fit,40,8,320,1,3,0,2
2024-05-11,16:05:02.475618,Zapatos,Tienda C,Femenino,1033,1,Proveedor A,Zapatillas Deportivas,Ultraboost,50,8,400,1,4,3,0
2024-05-12,03:02:33.938484,Abrigos,Tienda B,Masculino,1025,1,Proveedor C,Chaqueta Ligera,Ascender,45,8,360,1,0,2,1
2024-05-12,14:00:05.401350,Abrigos,Tienda A,Masculino,1058,1,Proveedor A,Chaqueta Ligera,Ascender,45,8,360,1,0,1,1
2024-05-13,00:57:36.864216,Abrigos,Tienda A,No especificado,1043,1,Proveedor B,Chaqueta Ligera,Ascender,45,8,360,1,0,1,2
2024-05-13,11:55:08.327081,Zapatos,Tienda C,No especificado,1083,1,Proveedor A,Zapatillas Deportivas,Ultraboost,50,8,400,1,4,3,2
2024-05-13,22:52:39.789947,Accesorios,Online,Femenino,1074,1,Proveedor D,Cinturón,Grant,15,8,120,1,1,0,0
2024-05-14,09:50:11.252813,Accesorios,Tienda B,No especificado,1070,1,Proveedor A,Gorra,New Era,10,8,80,1,1,2,2
2024-05-14,20:47:42.715678,Accesorios,Online,No especificado,1000,1,Proveedor B,Gorra,New Era,10,8,80,1,1,0,2
2024-05-15,07:45:14.178544,Abrigos,Online,Masculino,1006,1,Proveedor B,Chaqueta Ligera,Ascender,45,8,360,1,0,0,1
2024-05-15,18:42:45.641410,Accesorios,Online,Masculino,1014,1,Proveedor A,Gorra,New Era,10,8,80,1,1,0,1
2024-05-16,05:40:17.104276,Accesorios,Tienda B,No especificado,1062,1,Proveedor D,Bufanda,Check,12,8,96,1,1,2,2
2024-05-16,16:37:48.567141,Camisetas,Online,Femenino,1016,1,Proveedor D,Camiseta Deportiva,Dri-FIT,20,8,160,1,2,0,0
2024-05-17,03:35:20.030007,Zapatos,Tienda A,No especificado,1045,1,Proveedor D,Zapatos Formales,Park Avenue,70,8,560,1,4,1,2
2024-05-17,14:32:51.492873,Accesorios,Tienda C,Masculino,1053,1,Proveedor A,Gorra,New Era,10,8,80,1,1,3,1
2024-05-18,01:30:22.955738,Zapatos,Tienda C,Masculino,1050,1,Proveedor D,Botas de Invierno,Timberland,80,8,640,1,4,3,1
2024-05-18,12:27:54.418604,Camisetas,Online,No especificado,1062,1,Proveedor A,Camiseta Básica,Hanes,15,8,120,1,2,0,2
2024-05-18,23:25:25.881470,Camisetas,Tienda A,Masculino,1097,1,Proveedor B,Camiseta Casual,Uniqlo,25,8,200,1,2,1,1
2024-05-19,10:22:57.344336,Camisetas,Tienda C,No especificado,1094,1,Proveedor D,Camiseta Deportiva,Dri-FIT,20,8,160,1,2,3,2
2024-05-19,21:20:28.807201,Accesorios,Tienda C,Masculino,1002,1,Proveedor A,Gorra,New Era,10,8,80,1,1,3,1
2024-05-20,08:18:00.270067,Abrigos,Tienda C,Masculino,1010,1,Proveedor C,Chaqueta Ligera,Ascender,45,8,360,1,0,3,1
2024-05-20,19:15:31.732933,Abrigos,Tienda C,Masculino,1001,1,Proveedor D,Abrigo Largo,Langford Parka,100,8,800,1,0,3,1
2024-05-21,06:13:03.195798,Abrigos,Tienda B,Masculino,1057,1,Proveedor C,Chaqueta Ligera,Ascender,45,8,360,1,0,2,1
2024-05-21,17:10:34.658664,Pantalones,Tienda C,Masculino,1015,1,Proveedor C,Jeans Slim,Slim Fit,40,8,320,1,3,3,1
2024-05-22,04:08:06.121530,Abrigos,Tienda B,Femenino,1022,1,Proveedor C,Sudadera con Capucha,Club Hoodie,35,8,280,1,0,2,0
2024-05-22,15:05:37.584396,Accesorios,Tienda A,No especificado,1040,1,Proveedor B,Cinturón,Grant,15,8,120,1,1,1,2
2024-05-23,02:03:09.047261,Camisetas,Tienda A,Masculino,1068,1,Proveedor B,Camiseta Básica,Gildan,15,8,120,1,2,1,1
2024-05-23,13:00:40.510127,Pantalones,Tienda A,Femenino,1002,1,Proveedor A,Pantalón Deportivo,Adidas,30,8,240,1,3,1,0
2024-05-23,23:58:11.972993,Abrigos,Tienda A,No especificado,1011,1,Proveedor A,Chaqueta Ligera,Ascender,45,8,360,1,0,1,2
2024-05-24,10:55:43.435858,Accesorios,Tienda C,No especificado,1052,1,Proveedor D,Bufanda,Check,12,8,96,1,1,3,2
2024-05-24,21:53:14.898724,Abrigos,Tienda C,No especificado,1086,1,Proveedor B,Abrigo Largo,Langford Parka,100,8,800,1,0,3,2
2024-05-25,08:50:46.361590,Zapatos,Tienda C,Masculino,1084,1,Proveedor D,Botas de Invierno,Timberland,80,8,640,1,4,3,1
2024-05-25,19:48:17.824456,Accesorios,Tienda B,No especificado,1072,1,Proveedor C,Bufanda,Check,12,8,96,1,1,2,2
2024-05-26,06:45:49.287321,Pantalones,Tienda A,No especificado,1012,1,Proveedor D,Pantalón Chino,Dockers,35,8,280,1,3,1,2
2024-05-26,17:43:20.750187,Pantalones,Online,Masculino,1054,1,Proveedor A,Pantalón Deportivo,Adidas,30,8,240,1,3,0,1
2024-05-27,04:40:52.213053,Abrigos,Online,No especificado,1048,1,Proveedor C,Abrigo Largo,Langford Parka,100,8,800,1,0,0,2
2024-05-27,15:38:23.675918,Accesorios,Tienda A,Masculino,1079,1,Proveedor C,Gorra,New Era,10,8,80,1,1,1,1
2024-05-28,02:35:55.138784,Camisetas,Tienda A,Femenino,1005,1,Proveedor A,Camiseta Deportiva,Dri-FIT,20,8,160,1,2,1,0
2024-05-28,13:33:26.601650,Camisetas,Tienda C,Femenino,1022,1,Proveedor A,Camiseta Básica,Gildan,15,8,120,1,2,3,0
2024-05-29,00:30:58.064516,Zapatos,Tienda B,Femenino,1091,1,Proveedor B,Zapatos Formales,Allen Edmonds,70,8,560,1,4,2,0
2024-05-29,11:28:29.527381,Pantalones,Tienda B,No especificado,1062,1,Proveedor A,Jeans Slim,Levis,40,8,320,1,3,2,2
2024-05-29,22:26:00.990247,Accesorios,Online,Masculino,1078,1,Proveedor A,Cinturón,Grant,15,8,120,1,1,0,1
2024-05-30,09:23:32.453113,Accesorios,Tienda A,Femenino,1090,1,Proveedor D,Bufanda,Check,12,8,96,1,1,1,0
2024-05-30,20:21:03.915978,Camisetas,Online,Masculino,1016,1,Proveedor C,Camiseta Casual,Uniqlo,25,8,200,1,2,0,1
2024-05-31,07:18:35.378844,Accesorios,Online,Femenino,1061,1,Proveedor C,Bufanda,Check,12,8,96,1,1,0,0
2024-05-31,18:16:06.841710,Abrigos,Tienda B,Masculino,1020,1,Proveedor C,Abrigo Largo,Canada Goose,100,8,800,1,0,2,1
2024-06-01,05:13:38.304576,Accesorios,Online,No especificado,1024,1,Proveedor C,Bufanda,Check,12,8,96,1,1,0,2
2024-06-01,16:11:09.767441,Abrigos,Tienda B,Masculino,1094,1,Proveedor B,Chaqueta Ligera,Ascender,45,8,360,1,0,2,1
2024-06-02,03:08:41.230307,Pantalones,Tienda B,Masculino,1082,1,Proveedor C,Pantalón Deportivo,Adidas,30,8,240,1,3,2,1
2024-06-02,14:06:12.693173,Abrigos,Tienda B,No especificado,1041,1,Proveedor A,Chaqueta Ligera,Ascender,45,8,360,1,0,2,2
2024-06-03,01:03:44.156039,Abrigos,Tienda A,Masculino,1030,1,Proveedor C,Abrigo Largo,Canada Goose,100,8,800,1,0,1,1
2024-06-03,12:01:15.618904,Camisetas,Online,Femenino,1083,1,Proveedor B,Camiseta Deportiva,Dri-FIT,20,8,160,1,2,0,0
2024-06-03,22:58:47.081770,Zapatos,Tienda C,No especificado,1058,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,8,400,1,4,3,2
2024-06-04,09:56:18.544636,Abrigos,Tienda B,No especificado,1057,1,Proveedor C,Chaqueta Ligera,Ascender,45,8,360,1,0,2,2
2024-06-04,20:53:50.007501,Accesorios,Online,Masculino,1061,1,Proveedor B,Gorra,New Era,10,8,80,1,1,0,1
2024-06-05,07:51:21.470367,Pantalones,Online,No especificado,1096,1,Proveedor C,Pantalón Chino,Dockers,35,8,280,1,3,0,2
2024-06-05,18:48:52.933233,Pantalones,Tienda A,Femenino,1012,1,Proveedor C,Pantalón Deportivo,Adidas,30,8,240,1,3,1,0
2024-06-06,05:46:24.396099,Abrigos,Tienda B,No especificado,1053,1,Proveedor C,Abrigo Largo,Langford Parka,100,8,800,1,0,2,2
2024-06-06,16:43:55.858964,Camisetas,Tienda A,No especificado,1007,1,Proveedor B,Camiseta Deportiva,Dri-FIT,20,8,160,1,2,1,2
2024-06-07,03:41:27.321830,Abrigos,Tienda C,Femenino,1093,1,Proveedor D,Chaqueta Ligera,Ascender,45,8,360,1,0,3,0
2024-06-07,14:38:58.784696,Pantalones,Tienda B,Femenino,1003,1,Proveedor C,Jeans Slim,Slim Fit,40,8,320,1,3,2,0
2024-06-08,01:36:30.247561,Pantalones,Tienda B,No especificado,1065,1,Proveedor D,Pantalón Chino,Dockers,35,8,280,1,3,2,2
2024-06-08,12:34:01.710427,Abrigos,Tienda B,Femenino,1006,1,Proveedor A,Sudadera con Capucha,Champion,35,8,280,1,0,2,0
2024-06-08,23:31:33.173293,Accesorios,Tienda B,Masculino,1020,1,Proveedor C,Gorra,New Era,10,8,80,1,1,2,1
2024-06-09,10:29:04.636159,Pantalones,Online,Masculino,1016,1,Proveedor C,Pantalón Chino,Dockers,35,8,280,1,3,0,1
2024-06-09,21:26:36.099024,Abrigos,Tienda B,Masculino,1086,1,Proveedor B,Abrigo Largo,Langford Parka,100,8,800,1,0,2,1
2024-06-10,08:24:07.561890,Zapatos,Tienda A,No especificado,1007,1,Proveedor A,Zapatos Formales,Park Avenue,70,8,560,1,4,1,2
2024-06-10,19:21:39.024756,Pantalones,Tienda C,No especificado,1093,1,Proveedor D,Jeans Slim,Slim Fit,40,8,320,1,3,3,2
2024-06-11,06:19:10.487621,Pantalones,Tienda B,No especificado,1000,1,Proveedor D,Jeans Slim,Slim Fit,40,9,360,1,3,2,2
2024-06-11,17:16:41.950487,Zapatos,Tienda A,Femenino,1067,1,Proveedor D,Botas de Invierno,Timberland,80,9,720,1,4,1,0
2024-06-12,04:14:13.413353,Pantalones,Tienda B,No especificado,1053,1,Proveedor A,Jeans Slim,Levis,40,9,360,1,3,2,2
2024-06-12,15:11:44.876219,Accesorios,Tienda A,Femenino,1034,1,Proveedor D,Cinturón,Grant,15,9,135,1,1,1,0
2024-06-13,02:09:16.339084,Camisetas,Online,No especificado,1053,1,Proveedor B,Camiseta Básica,Hanes,15,9,135,1,2,0,2
2024-06-13,13:06:47.801950,Abrigos,Tienda C,Masculino,1077,1,Proveedor B,Abrigo Largo,Canada Goose,100,9,900,1,0,3,1
2024-06-14,00:04:19.264816,Camisetas,Tienda A,Masculino,1015,1,Proveedor D,Camiseta Casual,Uniqlo,25,9,225,1,2,1,1
2024-06-14,11:01:50.727681,Abrigos,Tienda B,Masculino,1014,1,Proveedor B,Abrigo Largo,Canada Goose,100,9,900,1,0,2,1
2024-06-14,21:59:22.190547,Zapatos,Tienda C,Femenino,1056,1,Proveedor D,Zapatos Formales,Park Avenue,70,9,630,1,4,3,0
2024-06-15,08:56:53.653413,Accesorios,Online,No especificado,1097,1,Proveedor B,Bufanda,Check,12,9,108,1,1,0,2
2024-06-15,19:54:25.116279,Camisetas,Tienda C,Masculino,1029,1,Proveedor B,Camiseta Casual,Uniqlo,25,9,225,1,2,3,1
2024-06-16,06:51:56.579144,Zapatos,Tienda B,Femenino,1040,1,Proveedor B,Zapatos Formales,Park Avenue,70,9,630,1,4,2,0
2024-06-16,17:49:28.042010,Accesorios,Tienda C,Masculino,1008,1,Proveedor D,Bufanda,Check,12,9,108,1,1,3,1
2024-06-17,04:46:59.504876,Zapatos,Tienda C,Masculino,1055,1,Proveedor B,Zapatos Formales,Park Avenue,70,9,630,1,4,3,1
2024-06-17,15:44:30.967741,Camisetas,Tienda A,Masculino,1009,1,Proveedor B,Camiseta Deportiva,Nike,20,9,180,1,2,1,1
2024-06-18,02:42:02.430607,Camisetas,Tienda A,No especificado,1056,1,Proveedor B,Camiseta Casual,Uniqlo,25,9,225,1,2,1,2
2024-06-18,13:39:33.893473,Pantalones,Tienda C,No especificado,1066,1,Proveedor D,Pantalón Deportivo,Adidas,30,9,270,1,3,3,2
2024-06-19,00:37:05.356339,Accesorios,Tienda B,No especificado,1058,1,Proveedor D,Gorra,New Era,10,9,90,1,1,2,2
2024-06-19,11:34:36.819204,Pantalones,Tienda C,Femenino,1063,1,Proveedor B,Pantalón Deportivo,Adidas,30,9,270,1,3,3,0
2024-06-19,22:32:08.282070,Abrigos,Tienda B,Femenino,1082,1,Proveedor D,Abrigo Largo,Canada Goose,100,9,900,1,0,2,0
2024-06-20,09:29:39.744936,Accesorios,Tienda B,No especificado,1026,1,Proveedor B,Gorra,New Era,10,9,90,1,1,2,2
2024-06-20,20:27:11.207801,Abrigos,Online,No especificado,1063,1,Proveedor A,Abrigo Largo,Langford Parka,100,9,900,1,0,0,2
2024-06-21,07:24:42.670667,Pantalones,Tienda C,No especificado,1066,1,Proveedor D,Jeans Slim,Slim Fit,40,9,360,1,3,3,2
2024-06-21,18:22:14.133533,Camisetas,Tienda B,No especificado,1028,1,Proveedor C,Camiseta Básica,Hanes,15,9,135,1,2,2,2
2024-06-22,05:19:45.596399,Accesorios,Tienda A,Femenino,1013,1,Proveedor D,Gorra,New Era,10,9,90,1,1,1,0
2024-06-22,16:17:17.059264,Zapatos,Online,No especificado,1092,1,Proveedor A,Botas de Invierno,Timberland,80,9,720,1,4,0,2
2024-06-23,03:14:48.522130,Pantalones,Tienda C,Masculino,1023,1,Proveedor A,Pantalón Deportivo,Adidas,30,9,270,1,3,3,1
2024-06-23,14:12:19.984996,Abrigos,Tienda C,No especificado,1005,1,Proveedor D,Sudadera con Capucha,Club Hoodie,35,9,315,1,0,3,2
2024-06-24,01:09:51.447861,Zapatos,Tienda B,No especificado,1002,1,Proveedor A,Botas de Invierno,Timberland,80,9,720,1,4,2,2
2024-06-24,12:07:22.910727,Abrigos,Online,Femenino,1003,1,Proveedor C,Abrigo Largo,Langford Parka,100,9,900,1,0,0,0
2024-06-24,23:04:54.373593,Zapatos,Tienda B,Masculino,1036,1,Proveedor D,Botas de Invierno,Timberland,80,9,720,1,4,2,1
2024-06-25,10:02:25.836459,Zapatos,Tienda A,Masculino,1060,1,Proveedor D,Botas de Invierno,Timberland,80,9,720,1,4,1,1
2024-06-25,20:59:57.299324,Abrigos,Tienda B,Femenino,1095,1,Proveedor A,Abrigo Largo,Langford Parka,100,9,900,1,0,2,0
2024-06-26,07:57:28.762190,Zapatos,Tienda A,Masculino,1033,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,9,450,1,4,1,1
2024-06-26,18:55:00.225056,Camisetas,Tienda A,No especificado,1011,1,Proveedor C,Camiseta Casual,Uniqlo,25,9,225,1,2,1,2
2024-06-27,05:52:31.687921,Accesorios,Tienda C,Femenino,1089,1,Proveedor A,Cinturón,Grant,15,9,135,1,1,3,0
2024-06-27,16:50:03.150787,Abrigos,Tienda C,Femenino,1080,1,Proveedor A,Sudadera con Capucha,Club Hoodie,35,9,315,1,0,3,0
2024-06-28,03:47:34.613653,Zapatos,Tienda B,No especificado,1092,1,Proveedor B,Botas de Invierno,Timberland,80,9,720,1,4,2,2
2024-06-28,14:45:06.076519,Pantalones,Tienda B,Femenino,1024,1,Proveedor B,Pantalón Deportivo,Adidas,30,9,270,1,3,2,0
2024-06-29,01:42:37.539384,Camisetas,Tienda C,No especificado,1022,1,Proveedor D,Camiseta Casual,Uniqlo,25,9,225,1,2,3,2
2024-06-29,12:40:09.002250,Pantalones,Tienda C,Masculino,1048,1,Proveedor C,Jeans Slim,Slim Fit,40,9,360,1,3,3,1
2024-06-29,23:37:40.465116,Zapatos,Tienda C,No especificado,1005,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,9,450,1,4,3,2
2024-06-30,10:35:11.927982,Zapatos,Online,Femenino,1014,1,Proveedor C,Botas de Invierno,Timberland,80,9,720,1,4,0,0
2024-06-30,21:32:43.390847,Zapatos,Tienda C,Masculino,1024,1,Proveedor D,Botas de Invierno,Timberland,80,9,720,1,4,3,1
2024-07-01,08:30:14.853713,Abrigos,Tienda B,Masculino,1069,1,Proveedor D,Chaqueta Ligera,Ascender,45,9,405,1,0,2,1
2024-07-01,19:27:46.316579,Abrigos,Tienda C,Femenino,1056,1,Proveedor B,Sudadera con Capucha,Champion,35,9,315,1,0,3,0
2024-07-02,06:25:17.779444,Accesorios,Tienda B,Femenino,1027,1,Proveedor C,Bufanda,Check,12,9,108,1,1,2,0
2024-07-02,17:22:49.242310,Zapatos,Tienda A,Masculino,1053,1,Proveedor A,Zapatos Formales,Allen Edmonds,70,9,630,1,4,1,1
2024-07-03,04:20:20.705176,Zapatos,Tienda A,Masculino,1035,1,Proveedor B,Botas de Invierno,Timberland,80,9,720,1,4,1,1
2024-07-03,15:17:52.168042,Pantalones,Online,Femenino,1057,1,Proveedor A,Jeans Slim,Slim Fit,40,9,360,1,3,0,0
2024-07-04,02:15:23.630907,Abrigos,Online,Femenino,1094,1,Proveedor C,Sudadera con Capucha,Champion,35,9,315,1,0,0,0
2024-07-04,13:12:55.093773,Accesorios,Tienda A,Femenino,1096,1,Proveedor B,Bufanda,Check,12,9,108,1,1,1,0
2024-07-05,00:10:26.556639,Abrigos,Tienda C,Femenino,1099,1,Proveedor D,Chaqueta Ligera,Ascender,45,9,405,1,0,3,0
2024-07-05,11:07:58.019504,Zapatos,Tienda A,No especificado,1078,1,Proveedor A,Zapatillas Deportivas,Ultraboost,50,9,450,1,4,1,2
2024-07-05,22:05:29.482370,Accesorios,Tienda A,Masculino,1048,1,Proveedor D,Gorra,New Era,10,9,90,1,1,1,1
2024-07-06,09:03:00.945236,Abrigos,Tienda A,No especificado,1081,1,Proveedor B,Chaqueta Ligera,Ascender,45,9,405,1,0,1,2
2024-07-06,20:00:32.408102,Zapatos,Tienda B,Femenino,1008,1,Proveedor C,Zapatillas Deportivas,Ultraboost,50,9,450,1,4,2,0
2024-07-07,06:58:03.870967,Abrigos,Online,No especificado,1088,1,Proveedor A,Abrigo Largo,Langford Parka,100,9,900,1,0,0,2
2024-07-07,17:55:35.333833,Camisetas,Online,Femenino,1024,1,Proveedor D,Camiseta Casual,Uniqlo,25,9,225,1,2,0,0
2024-07-08,04:53:06.796699,Camisetas,Tienda C,Femenino,1067,1,Proveedor C,Camiseta Casual,Uniqlo,25,9,225,1,2,3,0
2024-07-08,15:50:38.259564,Accesorios,Online,Femenino,1019,1,Proveedor D,Gorra,New Era,10,9,90,1,1,0,0
2024-07-09,02:48:09.722430,Camisetas,Online,Femenino,1091,1,Proveedor A,Camiseta Básica,Gildan,15,9,135,1,2,0,0
2024-07-09,13:45:41.185296,Accesorios,Online,Femenino,1073,1,Proveedor C,Bufanda,Check,12,9,108,1,1,0,0
2024-07-10,00:43:12.648162,Accesorios,Tienda B,Masculino,1050,1,Proveedor A,Cinturón,Grant,15,9,135,1,1,2,1
2024-07-10,11:40:44.111027,Accesorios,Tienda B,No especificado,1054,1,Proveedor D,Gorra,New Era,10,9,90,1,1,2,2
2024-07-10,22:38:15.573893,Camisetas,Tienda A,Femenino,1008,1,Proveedor A,Camiseta Casual,Uniqlo,25,9,225,1,2,1,0
2024-07-11,09:35:47.036759,Zapatos,Tienda A,No especificado,1065,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,9,450,1,4,1,2
2024-07-11,20:33:18.499624,Pantalones,Online,Femenino,1082,1,Proveedor C,Pantalón Deportivo,Adidas,30,9,270,1,3,0,0
2024-07-12,07:30:49.962490,Pantalones,Online,Femenino,1037,1,Proveedor C,Pantalón Chino,Dockers,35,9,315,1,3,0,0
2024-07-12,18:28:21.425356,Camisetas,Tienda B,No especificado,1029,1,Proveedor C,Camiseta Casual,Uniqlo,25,9,225,1,2,2,2
2024-07-13,05:25:52.888222,Accesorios,Tienda A,Femenino,1006,1,Proveedor D,Bufanda,Check,12,9,108,1,1,1,0
2024-07-13,16:23:24.351087,Accesorios,Tienda C,No especificado,1096,1,Proveedor C,Gorra,New Era,10,9,90,1,1,3,2
2024-07-14,03:20:55.813953,Accesorios,Tienda B,Femenino,1046,1,Proveedor A,Cinturón,Grant,15,9,135,1,1,2,0
2024-07-14,14:18:27.276819,Accesorios,Tienda A,No especificado,1091,1,Proveedor D,Cinturón,Grant,15,9,135,1,1,1,2
2024-07-15,01:15:58.739684,Camisetas,Online,No especificado,1070,1,Proveedor B,Camiseta Básica,Hanes,15,9,135,1,2,0,2
2024-07-15,12:13:30.202550,Abrigos,Tienda C,Masculino,1031,1,Proveedor A,Sudadera con Capucha,Champion,35,9,315,1,0,3,1
2024-07-15,23:11:01.665416,Accesorios,Tienda C,Masculino,1097,1,Proveedor A,Cinturón,Grant,15,9,135,1,1,3,1
2024-07-16,10:08:33.128282,Abrigos,Online,Femenino,1091,1,Proveedor D,Chaqueta Ligera,Ascender,45,9,405,1,0,0,0
2024-07-16,21:06:04.591147,Zapatos,Online,Masculino,1004,1,Proveedor B,Zapatos Formales,Allen Edmonds,70,9,630,1,4,0,1
2024-07-17,08:03:36.054013,Zapatos,Tienda B,No especificado,1093,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,9,450,1,4,2,2
2024-07-17,19:01:07.516879,Accesorios,Tienda C,Masculino,1033,1,Proveedor D,Cinturón,Grant,15,9,135,1,1,3,1
